0,1,2,3,4,target
1.28609,1.2776100000000001,1.2818200000000002,1.28193,1.28483,1.28186
1.2776100000000001,1.2818200000000002,1.28193,1.28483,1.28186,1.2844799999999998
1.2818200000000002,1.28193,1.28483,1.28186,1.2844799999999998,1.29345
1.28193,1.28483,1.28186,1.2844799999999998,1.29345,1.30111
1.28483,1.28186,1.2844799999999998,1.29345,1.30111,1.30051
1.28186,1.2844799999999998,1.29345,1.30111,1.30051,1.3080399999999999
1.2844799999999998,1.29345,1.30111,1.30051,1.3080399999999999,1.30683
1.29345,1.30111,1.30051,1.3080399999999999,1.30683,1.3102
1.30111,1.30051,1.3080399999999999,1.30683,1.3102,1.30931
1.30051,1.3080399999999999,1.30683,1.3102,1.30931,1.3038100000000001
1.3080399999999999,1.30683,1.3102,1.30931,1.3038100000000001,1.31779
1.30683,1.3102,1.30931,1.3038100000000001,1.31779,1.30279
1.3102,1.30931,1.3038100000000001,1.31779,1.30279,1.30481
1.30931,1.3038100000000001,1.31779,1.30279,1.30481,1.30551
1.3038100000000001,1.31779,1.30279,1.30481,1.30551,1.30615
1.31779,1.30279,1.30481,1.30551,1.30615,1.2999100000000001
1.30279,1.30481,1.30551,1.30615,1.2999100000000001,1.3015299999999999
1.30481,1.30551,1.30615,1.2999100000000001,1.3015299999999999,1.3008600000000001
1.30551,1.30615,1.2999100000000001,1.3015299999999999,1.3008600000000001,1.30253
1.30615,1.2999100000000001,1.3015299999999999,1.3008600000000001,1.30253,1.3097
1.2999100000000001,1.3015299999999999,1.3008600000000001,1.30253,1.3097,1.31663
1.3015299999999999,1.3008600000000001,1.30253,1.3097,1.31663,1.31837
1.3008600000000001,1.30253,1.3097,1.31663,1.31837,1.3063799999999999
1.30253,1.3097,1.31663,1.31837,1.3063799999999999,1.31166
1.3097,1.31663,1.31837,1.3063799999999999,1.31166,1.30754
1.31663,1.31837,1.3063799999999999,1.31166,1.30754,1.30774
1.31837,1.3063799999999999,1.31166,1.30754,1.30774,1.31512
1.3063799999999999,1.31166,1.30754,1.30774,1.31512,1.30403
1.31166,1.30754,1.30774,1.31512,1.30403,1.29839
1.30754,1.30774,1.31512,1.30403,1.29839,1.2974
1.30774,1.31512,1.30403,1.29839,1.2974,1.29186
1.31512,1.30403,1.29839,1.2974,1.29186,1.28852
1.30403,1.29839,1.2974,1.29186,1.28852,1.28806
1.29839,1.2974,1.29186,1.28852,1.28806,1.2826799999999998
1.2974,1.29186,1.28852,1.28806,1.2826799999999998,1.2881
1.29186,1.28852,1.28806,1.2826799999999998,1.2881,1.2905
1.28852,1.28806,1.2826799999999998,1.2881,1.2905,1.2857399999999999
1.28806,1.2826799999999998,1.2881,1.2905,1.2857399999999999,1.2932700000000001
1.2826799999999998,1.2881,1.2905,1.2857399999999999,1.2932700000000001,1.29344
1.2881,1.2905,1.2857399999999999,1.2932700000000001,1.29344,1.29274
1.2905,1.2857399999999999,1.2932700000000001,1.29344,1.29274,1.28548
1.2857399999999999,1.2932700000000001,1.29344,1.29274,1.28548,1.29378
1.2932700000000001,1.29344,1.29274,1.28548,1.29378,1.30481
1.29344,1.29274,1.28548,1.29378,1.30481,1.29945
1.29274,1.28548,1.29378,1.30481,1.29945,1.30746
1.28548,1.29378,1.30481,1.29945,1.30746,1.30795
1.29378,1.30481,1.29945,1.30746,1.30795,1.3089899999999999
1.30481,1.29945,1.30746,1.30795,1.3089899999999999,1.32441
1.29945,1.30746,1.30795,1.3089899999999999,1.32441,1.3217299999999998
1.30746,1.30795,1.3089899999999999,1.32441,1.3217299999999998,1.32561
1.30795,1.3089899999999999,1.32441,1.3217299999999998,1.32561,1.33114
1.3089899999999999,1.32441,1.3217299999999998,1.32561,1.33114,1.3335299999999999
1.32441,1.3217299999999998,1.32561,1.33114,1.3335299999999999,1.33781
1.3217299999999998,1.32561,1.33114,1.3335299999999999,1.33781,1.3345799999999999
1.32561,1.33114,1.3335299999999999,1.33781,1.3345799999999999,1.33648
1.33114,1.3335299999999999,1.33781,1.3345799999999999,1.33648,1.3390799999999998
1.3335299999999999,1.33781,1.3345799999999999,1.33648,1.3390799999999998,1.32936
1.33781,1.3345799999999999,1.33648,1.3390799999999998,1.32936,1.32179
1.3345799999999999,1.33648,1.3390799999999998,1.32936,1.32179,1.31225
1.33648,1.3390799999999998,1.32936,1.32179,1.31225,1.31172
1.3390799999999998,1.32936,1.32179,1.31225,1.31172,1.30751
1.32936,1.32179,1.31225,1.31172,1.30751,1.30098
1.32179,1.31225,1.31172,1.30751,1.30098,1.3037
1.31225,1.31172,1.30751,1.30098,1.3037,1.30148
1.31172,1.30751,1.30098,1.3037,1.30148,1.30623
1.30751,1.30098,1.3037,1.30148,1.30623,1.29769
1.30098,1.3037,1.30148,1.30623,1.29769,1.3008600000000001
1.3037,1.30148,1.30623,1.29769,1.3008600000000001,1.29115
1.30148,1.30623,1.29769,1.3008600000000001,1.29115,1.28293
1.30623,1.29769,1.3008600000000001,1.29115,1.28293,1.2868899999999999
1.29769,1.3008600000000001,1.29115,1.28293,1.2868899999999999,1.27791
1.3008600000000001,1.29115,1.28293,1.2868899999999999,1.27791,1.29744
1.29115,1.28293,1.2868899999999999,1.27791,1.29744,1.3095700000000001
1.28293,1.2868899999999999,1.27791,1.29744,1.3095700000000001,1.30667
1.2868899999999999,1.27791,1.29744,1.3095700000000001,1.30667,1.30596
1.27791,1.29744,1.3095700000000001,1.30667,1.30596,1.31596
1.29744,1.3095700000000001,1.30667,1.30596,1.31596,1.3123799999999999
1.3095700000000001,1.30667,1.30596,1.31596,1.3123799999999999,1.31073
1.30667,1.30596,1.31596,1.3123799999999999,1.31073,1.31434
1.30596,1.31596,1.3123799999999999,1.31073,1.31434,1.31831
1.31596,1.3123799999999999,1.31073,1.31434,1.31831,1.32205
1.3123799999999999,1.31073,1.31434,1.31831,1.32205,1.31988
1.31073,1.31434,1.31831,1.32205,1.31988,1.32756
1.31434,1.31831,1.32205,1.31988,1.32756,1.3281399999999999
1.31831,1.32205,1.31988,1.32756,1.3281399999999999,1.32598
1.32205,1.31988,1.32756,1.3281399999999999,1.32598,1.3260299999999998
1.31988,1.32756,1.3281399999999999,1.32598,1.3260299999999998,1.33005
1.32756,1.3281399999999999,1.32598,1.3260299999999998,1.33005,1.32049
1.3281399999999999,1.32598,1.3260299999999998,1.33005,1.32049,1.32835
1.32598,1.3260299999999998,1.33005,1.32049,1.32835,1.32562
1.3260299999999998,1.33005,1.32049,1.32835,1.32562,1.33028
1.33005,1.32049,1.32835,1.32562,1.33028,1.33338
1.32049,1.32835,1.32562,1.33028,1.33338,1.33796
1.32835,1.32562,1.33028,1.33338,1.33796,1.33438
1.32562,1.33028,1.33338,1.33796,1.33438,1.32981
1.33028,1.33338,1.33796,1.33438,1.32981,1.32607
1.33338,1.33796,1.33438,1.32981,1.32607,1.32531
1.33796,1.33438,1.32981,1.32607,1.32531,1.33443
1.33438,1.32981,1.32607,1.32531,1.33443,1.3332899999999999
1.32981,1.32607,1.32531,1.33443,1.3332899999999999,1.3332899999999999
1.32607,1.32531,1.33443,1.3332899999999999,1.3332899999999999,1.34152
1.32531,1.33443,1.3332899999999999,1.3332899999999999,1.34152,1.3350899999999999
1.33443,1.3332899999999999,1.3332899999999999,1.34152,1.3350899999999999,1.33549
1.3332899999999999,1.3332899999999999,1.34152,1.3350899999999999,1.33549,1.33837
1.3332899999999999,1.34152,1.3350899999999999,1.33549,1.33837,1.33677
1.34152,1.3350899999999999,1.33549,1.33837,1.33677,1.33913
1.3350899999999999,1.33549,1.33837,1.33677,1.33913,1.33374
1.33549,1.33837,1.33677,1.33913,1.33374,1.32392
1.33837,1.33677,1.33913,1.33374,1.32392,1.3215299999999999
1.33677,1.33913,1.33374,1.32392,1.3215299999999999,1.3189899999999999
1.33913,1.33374,1.32392,1.3215299999999999,1.3189899999999999,1.31687
1.33374,1.32392,1.3215299999999999,1.3189899999999999,1.31687,1.32056
1.32392,1.3215299999999999,1.3189899999999999,1.31687,1.32056,1.31185
1.3215299999999999,1.3189899999999999,1.31687,1.32056,1.31185,1.31745
1.3189899999999999,1.31687,1.32056,1.31185,1.31745,1.32533
1.31687,1.32056,1.31185,1.31745,1.32533,1.32659
1.32056,1.31185,1.31745,1.32533,1.32659,1.3309600000000001
1.31185,1.31745,1.32533,1.32659,1.3309600000000001,1.3298299999999998
1.31745,1.32533,1.32659,1.3309600000000001,1.3298299999999998,1.33019
1.32533,1.32659,1.3309600000000001,1.3298299999999998,1.33019,1.33328
1.32659,1.3309600000000001,1.3298299999999998,1.33019,1.33328,1.33575
1.3309600000000001,1.3298299999999998,1.33019,1.33328,1.33575,1.35194
1.3298299999999998,1.33019,1.33328,1.33575,1.35194,1.35273
1.33019,1.33328,1.33575,1.35194,1.35273,1.35222
1.33328,1.33575,1.35194,1.35273,1.35222,1.34914
1.33575,1.35194,1.35273,1.35222,1.34914,1.3471600000000001
1.35194,1.35273,1.35222,1.34914,1.3471600000000001,1.35238
1.35273,1.35222,1.34914,1.3471600000000001,1.35238,1.34874
1.35222,1.34914,1.3471600000000001,1.35238,1.34874,1.35208
1.34914,1.3471600000000001,1.35238,1.34874,1.35208,1.35238
1.3471600000000001,1.35238,1.34874,1.35208,1.35238,1.35245
1.35238,1.34874,1.35208,1.35238,1.35245,1.35769
1.34874,1.35208,1.35238,1.35245,1.35769,1.36166
1.35208,1.35238,1.35245,1.35769,1.36166,1.35521
1.35238,1.35245,1.35769,1.36166,1.35521,1.3579299999999999
1.35245,1.35769,1.36166,1.35521,1.3579299999999999,1.35717
1.35769,1.36166,1.35521,1.3579299999999999,1.35717,1.3523399999999999
1.36166,1.35521,1.3579299999999999,1.35717,1.3523399999999999,1.35179
1.35521,1.3579299999999999,1.35717,1.3523399999999999,1.35179,1.3549799999999999
1.3579299999999999,1.35717,1.3523399999999999,1.35179,1.3549799999999999,1.35588
1.35717,1.3523399999999999,1.35179,1.3549799999999999,1.35588,1.35219
1.3523399999999999,1.35179,1.3549799999999999,1.35588,1.35219,1.35324
1.35179,1.3549799999999999,1.35588,1.35219,1.35324,1.36742
1.3549799999999999,1.35588,1.35219,1.35324,1.36742,1.3683299999999998
1.35588,1.35219,1.35324,1.36742,1.3683299999999998,1.3678700000000001
1.35219,1.35324,1.36742,1.3683299999999998,1.3678700000000001,1.37796
1.35324,1.36742,1.3683299999999998,1.3678700000000001,1.37796,1.37745
1.36742,1.3683299999999998,1.3678700000000001,1.37796,1.37745,1.37999
1.3683299999999998,1.3678700000000001,1.37796,1.37745,1.37999,1.38067
1.3678700000000001,1.37796,1.37745,1.37999,1.38067,1.37834
1.37796,1.37745,1.37999,1.38067,1.37834,1.37439
1.37745,1.37999,1.38067,1.37834,1.37439,1.3733600000000001
1.37999,1.38067,1.37834,1.37439,1.3733600000000001,1.35819
1.38067,1.37834,1.37439,1.3733600000000001,1.35819,1.34887
1.37834,1.37439,1.3733600000000001,1.35819,1.34887,1.35127
1.37439,1.3733600000000001,1.35819,1.34887,1.35127,1.34733
1.3733600000000001,1.35819,1.34887,1.35127,1.34733,1.35115
1.35819,1.34887,1.35127,1.34733,1.35115,1.3417299999999999
1.34887,1.35127,1.34733,1.35115,1.3417299999999999,1.33581
1.35127,1.34733,1.35115,1.3417299999999999,1.33581,1.34047
1.34733,1.35115,1.3417299999999999,1.33581,1.34047,1.34344
1.35115,1.3417299999999999,1.33581,1.34047,1.34344,1.3485
1.3417299999999999,1.33581,1.34047,1.34344,1.3485,1.3457700000000001
1.33581,1.34047,1.34344,1.3485,1.3457700000000001,1.34895
1.34047,1.34344,1.3485,1.3457700000000001,1.34895,1.35046
1.34344,1.3485,1.3457700000000001,1.34895,1.35046,1.35365
1.3485,1.3457700000000001,1.34895,1.35046,1.35365,1.34368
1.3457700000000001,1.34895,1.35046,1.35365,1.34368,1.34804
1.34895,1.35046,1.35365,1.34368,1.34804,1.35483
1.35046,1.35365,1.34368,1.34804,1.35483,1.3514899999999999
1.35365,1.34368,1.34804,1.35483,1.3514899999999999,1.3571600000000001
1.34368,1.34804,1.35483,1.3514899999999999,1.3571600000000001,1.3578
1.34804,1.35483,1.3514899999999999,1.3571600000000001,1.3578,1.36026
1.35483,1.3514899999999999,1.3571600000000001,1.3578,1.36026,1.35832
1.3514899999999999,1.3571600000000001,1.3578,1.36026,1.35832,1.354
1.3571600000000001,1.3578,1.36026,1.35832,1.354,1.3589200000000001
1.3578,1.36026,1.35832,1.354,1.3589200000000001,1.35915
1.36026,1.35832,1.354,1.3589200000000001,1.35915,1.36665
1.35832,1.354,1.3589200000000001,1.35915,1.36665,1.3701299999999998
1.354,1.3589200000000001,1.35915,1.36665,1.3701299999999998,1.37385
1.3589200000000001,1.35915,1.36665,1.3701299999999998,1.37385,1.376
1.35915,1.36665,1.3701299999999998,1.37385,1.376,1.37856
1.36665,1.3701299999999998,1.37385,1.376,1.37856,1.3751799999999998
1.3701299999999998,1.37385,1.376,1.37856,1.3751799999999998,1.37355
1.37385,1.376,1.37856,1.3751799999999998,1.37355,1.3759299999999999
1.376,1.37856,1.3751799999999998,1.37355,1.3759299999999999,1.37669
1.37856,1.3751799999999998,1.37355,1.3759299999999999,1.37669,1.3682299999999998
1.3751799999999998,1.37355,1.3759299999999999,1.37669,1.3682299999999998,1.36601
1.37355,1.3759299999999999,1.37669,1.3682299999999998,1.36601,1.36805
1.3759299999999999,1.37669,1.3682299999999998,1.36601,1.36805,1.36944
1.37669,1.3682299999999998,1.36601,1.36805,1.36944,1.3674600000000001
1.3682299999999998,1.36601,1.36805,1.36944,1.3674600000000001,1.36894
1.36601,1.36805,1.36944,1.3674600000000001,1.36894,1.37388
1.36805,1.36944,1.3674600000000001,1.36894,1.37388,1.38011
1.36944,1.3674600000000001,1.36894,1.37388,1.38011,1.3777700000000002
1.3674600000000001,1.36894,1.37388,1.38011,1.3777700000000002,1.36701
1.36894,1.37388,1.38011,1.3777700000000002,1.36701,1.3582299999999998
1.37388,1.38011,1.3777700000000002,1.36701,1.3582299999999998,1.3626
1.38011,1.3777700000000002,1.36701,1.3582299999999998,1.3626,1.36133
1.3777700000000002,1.36701,1.3582299999999998,1.3626,1.36133,1.35744
1.36701,1.3582299999999998,1.3626,1.36133,1.35744,1.36063
1.3582299999999998,1.3626,1.36133,1.35744,1.36063,1.36638
1.3626,1.36133,1.35744,1.36063,1.36638,1.367
1.36133,1.35744,1.36063,1.36638,1.367,1.3677700000000002
1.35744,1.36063,1.36638,1.367,1.3677700000000002,1.36039
1.36063,1.36638,1.367,1.3677700000000002,1.36039,1.36185
1.36638,1.367,1.3677700000000002,1.36039,1.36185,1.35261
1.367,1.3677700000000002,1.36039,1.36185,1.35261,1.35505
1.3677700000000002,1.36039,1.36185,1.35261,1.35505,1.35598
1.36039,1.36185,1.35261,1.35505,1.35598,1.35451
1.36185,1.35261,1.35505,1.35598,1.35451,1.36945
1.35261,1.35505,1.35598,1.35451,1.36945,1.36751
1.35505,1.35598,1.35451,1.36945,1.36751,1.3671799999999998
1.35598,1.35451,1.36945,1.36751,1.3671799999999998,1.36693
1.35451,1.36945,1.36751,1.3671799999999998,1.36693,1.36622
1.36945,1.36751,1.3671799999999998,1.36693,1.36622,1.35532
1.36751,1.3671799999999998,1.36693,1.36622,1.35532,1.34855
1.3671799999999998,1.36693,1.36622,1.35532,1.34855,1.35235
1.36693,1.36622,1.35532,1.34855,1.35235,1.35169
1.36622,1.35532,1.34855,1.35235,1.35169,1.3531600000000001
1.35532,1.34855,1.35235,1.35169,1.3531600000000001,1.35893
1.34855,1.35235,1.35169,1.3531600000000001,1.35893,1.36379
1.35235,1.35169,1.3531600000000001,1.35893,1.36379,1.3644
1.35169,1.3531600000000001,1.35893,1.36379,1.3644,1.36365
1.3531600000000001,1.35893,1.36379,1.3644,1.36365,1.35919
1.35893,1.36379,1.3644,1.36365,1.35919,1.36781
1.36379,1.3644,1.36365,1.35919,1.36781,1.3697700000000002
1.3644,1.36365,1.35919,1.36781,1.3697700000000002,1.3705100000000001
1.36365,1.35919,1.36781,1.3697700000000002,1.3705100000000001,1.37571
1.35919,1.36781,1.3697700000000002,1.3705100000000001,1.37571,1.37319
1.36781,1.3697700000000002,1.3705100000000001,1.37571,1.37319,1.37174
1.3697700000000002,1.3705100000000001,1.37571,1.37319,1.37174,1.3736899999999999
1.3705100000000001,1.37571,1.37319,1.37174,1.3736899999999999,1.3733600000000001
1.37571,1.37319,1.37174,1.3736899999999999,1.3733600000000001,1.3744100000000001
1.37319,1.37174,1.3736899999999999,1.3733600000000001,1.3744100000000001,1.3685399999999999
1.37174,1.3736899999999999,1.3733600000000001,1.3744100000000001,1.3685399999999999,1.37089
1.3736899999999999,1.3733600000000001,1.3744100000000001,1.3685399999999999,1.37089,1.38025
1.3733600000000001,1.3744100000000001,1.3685399999999999,1.37089,1.38025,1.37337
1.3744100000000001,1.3685399999999999,1.37089,1.38025,1.37337,1.37421
1.3685399999999999,1.37089,1.38025,1.37337,1.37421,1.37322
1.37089,1.38025,1.37337,1.37421,1.37322,1.38594
1.38025,1.37337,1.37421,1.37322,1.38594,1.38713
1.37337,1.37421,1.37322,1.38594,1.38713,1.38752
1.37421,1.37322,1.38594,1.38713,1.38752,1.38589
1.37322,1.38594,1.38713,1.38752,1.38589,1.39006
1.38594,1.38713,1.38752,1.38589,1.39006,1.38679
1.38713,1.38752,1.38589,1.39006,1.38679,1.39058
1.38752,1.38589,1.39006,1.38679,1.39058,1.39208
1.38589,1.39006,1.38679,1.39058,1.39208,1.3933200000000001
1.39006,1.38679,1.39058,1.39208,1.3933200000000001,1.38317
1.38679,1.39058,1.39208,1.3933200000000001,1.38317,1.37773
1.39058,1.39208,1.3933200000000001,1.38317,1.37773,1.37963
1.39208,1.3933200000000001,1.38317,1.37773,1.37963,1.38376
1.3933200000000001,1.38317,1.37773,1.37963,1.38376,1.3825399999999999
1.38317,1.37773,1.37963,1.38376,1.3825399999999999,1.37804
1.37773,1.37963,1.38376,1.3825399999999999,1.37804,1.37402
1.37963,1.38376,1.3825399999999999,1.37804,1.37402,1.37542
1.38376,1.3825399999999999,1.37804,1.37402,1.37542,1.3768200000000002
1.3825399999999999,1.37804,1.37402,1.37542,1.3768200000000002,1.37917
1.37804,1.37402,1.37542,1.3768200000000002,1.37917,1.3766
1.37402,1.37542,1.3768200000000002,1.37917,1.3766,1.3719
1.37542,1.3768200000000002,1.37917,1.3766,1.3719,1.37024
1.3768200000000002,1.37917,1.3766,1.3719,1.37024,1.37406
1.37917,1.3766,1.3719,1.37024,1.37406,1.37958
1.3766,1.3719,1.37024,1.37406,1.37958,1.38542
1.3719,1.37024,1.37406,1.37958,1.38542,1.3885
1.37024,1.37406,1.37958,1.38542,1.3885,1.38816
1.37406,1.37958,1.38542,1.3885,1.38816,1.38194
1.37958,1.38542,1.3885,1.38816,1.38194,1.3813600000000001
1.38542,1.3885,1.38816,1.38194,1.3813600000000001,1.38141
1.3885,1.38816,1.38194,1.3813600000000001,1.38141,1.38119
1.38816,1.38194,1.3813600000000001,1.38141,1.38119,1.3811200000000001
1.38194,1.3813600000000001,1.38141,1.38119,1.3811200000000001,1.37917
1.3813600000000001,1.38141,1.38119,1.3811200000000001,1.37917,1.38042
1.38141,1.38119,1.3811200000000001,1.37917,1.38042,1.38157
1.38119,1.3811200000000001,1.37917,1.38042,1.38157,1.38305
1.3811200000000001,1.37917,1.38042,1.38157,1.38305,1.3833600000000001
1.37917,1.38042,1.38157,1.38305,1.3833600000000001,1.3849799999999999
1.38042,1.38157,1.38305,1.3833600000000001,1.3849799999999999,1.3810799999999999
1.38157,1.38305,1.3833600000000001,1.3849799999999999,1.3810799999999999,1.3866
1.38305,1.3833600000000001,1.3849799999999999,1.3810799999999999,1.3866,1.38681
1.3833600000000001,1.3849799999999999,1.3810799999999999,1.3866,1.38681,1.38703
1.3849799999999999,1.3810799999999999,1.3866,1.38681,1.38703,1.38741
1.3810799999999999,1.3866,1.38681,1.38703,1.38741,1.39267
1.3866,1.38681,1.38703,1.38741,1.39267,1.39091
1.38681,1.38703,1.38741,1.39267,1.39091,1.38386
1.38703,1.38741,1.39267,1.39091,1.38386,1.37545
1.38741,1.39267,1.39091,1.38386,1.37545,1.37561
1.39267,1.39091,1.38386,1.37545,1.37561,1.3702
1.39091,1.38386,1.37545,1.37561,1.3702,1.37135
1.38386,1.37545,1.37561,1.3702,1.37135,1.37075
1.37545,1.37561,1.3702,1.37135,1.37075,1.36971
1.37561,1.3702,1.37135,1.37075,1.36971,1.37077
1.3702,1.37135,1.37075,1.36971,1.37077,1.37004
1.37135,1.37075,1.36971,1.37077,1.37004,1.3685399999999999
1.37075,1.36971,1.37077,1.37004,1.3685399999999999,1.3654700000000002
1.36971,1.37077,1.37004,1.3685399999999999,1.3654700000000002,1.36286
1.37077,1.37004,1.3685399999999999,1.3654700000000002,1.36286,1.36437
1.37004,1.3685399999999999,1.3654700000000002,1.36286,1.36437,1.36333
1.3685399999999999,1.3654700000000002,1.36286,1.36437,1.36333,1.35891
1.3654700000000002,1.36286,1.36437,1.36333,1.35891,1.36005
1.36286,1.36437,1.36333,1.35891,1.36005,1.3630200000000001
1.36437,1.36333,1.35891,1.36005,1.3630200000000001,1.35954
1.36333,1.35891,1.36005,1.3630200000000001,1.35954,1.36265
1.35891,1.36005,1.3630200000000001,1.35954,1.36265,1.35975
1.36005,1.3630200000000001,1.35954,1.36265,1.35975,1.36592
1.3630200000000001,1.35954,1.36265,1.35975,1.36592,1.36432
1.35954,1.36265,1.35975,1.36592,1.36432,1.3592799999999998
1.36265,1.35975,1.36592,1.36432,1.3592799999999998,1.35466
1.35975,1.36592,1.36432,1.3592799999999998,1.35466,1.35303
1.36592,1.36432,1.3592799999999998,1.35466,1.35303,1.35506
1.36432,1.3592799999999998,1.35466,1.35303,1.35506,1.35381
1.3592799999999998,1.35466,1.35303,1.35506,1.35381,1.35724
1.35466,1.35303,1.35506,1.35381,1.35724,1.35456
1.35303,1.35506,1.35381,1.35724,1.35456,1.3594
1.35506,1.35381,1.35724,1.35456,1.3594,1.3605399999999999
1.35381,1.35724,1.35456,1.3594,1.3605399999999999,1.3595899999999999
1.35724,1.35456,1.3594,1.3605399999999999,1.3595899999999999,1.36022
1.35456,1.3594,1.3605399999999999,1.3595899999999999,1.36022,1.3604100000000001
1.3594,1.3605399999999999,1.3595899999999999,1.36022,1.3604100000000001,1.36268
1.3605399999999999,1.3595899999999999,1.36022,1.3604100000000001,1.36268,1.36096
1.3595899999999999,1.36022,1.3604100000000001,1.36268,1.36096,1.36461
1.36022,1.3604100000000001,1.36268,1.36096,1.36461,1.36905
1.3604100000000001,1.36268,1.36096,1.36461,1.36905,1.36774
1.36268,1.36096,1.36461,1.36905,1.36774,1.36576
1.36096,1.36461,1.36905,1.36774,1.36576,1.36076
1.36461,1.36905,1.36774,1.36576,1.36076,1.35925
1.36905,1.36774,1.36576,1.36076,1.35925,1.36027
1.36774,1.36576,1.36076,1.35925,1.36027,1.36104
1.36576,1.36076,1.35925,1.36027,1.36104,1.36396
1.36076,1.35925,1.36027,1.36104,1.36396,1.3607
1.35925,1.36027,1.36104,1.36396,1.3607,1.3607
1.36027,1.36104,1.36396,1.3607,1.3607,1.3617
1.36104,1.36396,1.3607,1.3607,1.3617,1.35658
1.36396,1.3607,1.3607,1.3617,1.35658,1.3523399999999999
1.3607,1.3607,1.3617,1.35658,1.3523399999999999,1.3524
1.3607,1.3617,1.35658,1.3523399999999999,1.3524,1.3523399999999999
1.3617,1.35658,1.3523399999999999,1.3524,1.3523399999999999,1.3522
1.35658,1.3523399999999999,1.3524,1.3523399999999999,1.3522,1.34639
1.3523399999999999,1.3524,1.3523399999999999,1.3522,1.34639,1.3461299999999998
1.3524,1.3523399999999999,1.3522,1.34639,1.3461299999999998,1.34619
1.3523399999999999,1.3522,1.34639,1.3461299999999998,1.34619,1.34304
1.3522,1.34639,1.3461299999999998,1.34619,1.34304,1.34382
1.34639,1.3461299999999998,1.34619,1.34304,1.34382,1.3406799999999999
1.3461299999999998,1.34619,1.34304,1.34382,1.3406799999999999,1.33948
1.34619,1.34304,1.34382,1.3406799999999999,1.33948,1.33887
1.34304,1.34382,1.3406799999999999,1.33948,1.33887,1.34207
1.34382,1.3406799999999999,1.33948,1.33887,1.34207,1.34195
1.3406799999999999,1.33948,1.33887,1.34207,1.34195,1.33745
1.33948,1.33887,1.34207,1.34195,1.33745,1.33807
1.33887,1.34207,1.34195,1.33745,1.33807,1.33608
1.34207,1.34195,1.33745,1.33807,1.33608,1.34111
1.34195,1.33745,1.33807,1.33608,1.34111,1.3383200000000002
1.33745,1.33807,1.33608,1.34111,1.3383200000000002,1.3367799999999999
1.33807,1.33608,1.34111,1.3383200000000002,1.3367799999999999,1.33633
1.33608,1.34111,1.3383200000000002,1.3367799999999999,1.33633,1.33639
1.34111,1.3383200000000002,1.3367799999999999,1.33633,1.33639,1.3396700000000001
1.3383200000000002,1.3367799999999999,1.33633,1.33639,1.3396700000000001,1.3362399999999999
1.3367799999999999,1.33633,1.33639,1.3396700000000001,1.3362399999999999,1.33187
1.33633,1.33639,1.3396700000000001,1.3362399999999999,1.33187,1.32579
1.33639,1.3396700000000001,1.3362399999999999,1.33187,1.32579,1.32796
1.3396700000000001,1.3362399999999999,1.33187,1.32579,1.32796,1.32419
1.3362399999999999,1.33187,1.32579,1.32796,1.32419,1.31908
1.33187,1.32579,1.32796,1.32419,1.31908,1.3166200000000001
1.32579,1.32796,1.32419,1.31908,1.3166200000000001,1.3191700000000002
1.32796,1.32419,1.31908,1.3166200000000001,1.3191700000000002,1.31809
1.32419,1.31908,1.3166200000000001,1.3191700000000002,1.31809,1.3138
1.31908,1.3166200000000001,1.3191700000000002,1.31809,1.3138,1.31273
1.3166200000000001,1.3191700000000002,1.31809,1.3138,1.31273,1.31315
1.3191700000000002,1.31809,1.3138,1.31273,1.31315,1.31487
1.31809,1.3138,1.31273,1.31315,1.31487,1.29423
1.3138,1.31273,1.31315,1.31487,1.29423,1.295
1.31273,1.31315,1.31487,1.29423,1.295,1.28935
1.31315,1.31487,1.29423,1.295,1.28935,1.29362
1.31487,1.29423,1.295,1.28935,1.29362,1.29156
1.29423,1.295,1.28935,1.29362,1.29156,1.29223
1.295,1.28935,1.29362,1.29156,1.29223,1.29519
1.28935,1.29362,1.29156,1.29223,1.29519,1.29387
1.29362,1.29156,1.29223,1.29519,1.29387,1.29582
1.29156,1.29223,1.29519,1.29387,1.29582,1.28637
1.29223,1.29519,1.29387,1.29582,1.28637,1.2921
1.29519,1.29387,1.29582,1.28637,1.2921,1.28311
1.29387,1.29582,1.28637,1.2921,1.28311,1.2848
1.29582,1.28637,1.2921,1.28311,1.2848,1.2845600000000001
1.28637,1.2921,1.28311,1.2848,1.2845600000000001,1.2779399999999999
1.2921,1.28311,1.2848,1.2845600000000001,1.2779399999999999,1.2749
1.28311,1.2848,1.2845600000000001,1.2779399999999999,1.2749,1.26826
1.2848,1.2845600000000001,1.2779399999999999,1.2749,1.26826,1.26842
1.2845600000000001,1.2779399999999999,1.2749,1.26826,1.26842,1.26294
1.2779399999999999,1.2749,1.26826,1.26842,1.26294,1.2621
1.2749,1.26826,1.26842,1.26294,1.2621,1.26675
1.26826,1.26842,1.26294,1.2621,1.26675,1.25114
1.26842,1.26294,1.2621,1.26675,1.25114,1.26538
1.26294,1.2621,1.26675,1.25114,1.26538,1.26676
1.2621,1.26675,1.25114,1.26538,1.26676,1.27324
1.26675,1.25114,1.26538,1.26676,1.27324,1.26898
1.25114,1.26538,1.26676,1.27324,1.26898,1.26213
1.26538,1.26676,1.27324,1.26898,1.26213,1.27509
1.26676,1.27324,1.26898,1.26213,1.27509,1.26555
